Dataset,algo,sil,dbs,ari,cluster_diff,predicted_cluster,clusters,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_cor_attr,nr_inst,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.16,3.89,0.47,0,3,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.04,3.06,0.37,9,12,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,-0.07,3.75,0.4,7,10,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.02,2.93,0.33,15,18,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.18,3.76,0.12,1,2,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.03,3.16,0.41,8,11,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.01,3.62,0.33,4,7,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.01,3.34,0.43,7,10,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim72-clusters3-instances550-overlap1e-06-1e-05-aspectref8.5-aspectmaxmin4.0-radius2.5-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.02,2.91,0.37,14,17,3,0.0222,0.0049,2.9799,0.1719,0.1327,124.4861,24.1645,0.1115,0.0859,0.0024,0.0026,0.0217,0.0345,7.5342,0.1643,0.0475,1.1478,0.6684,0.1249,0.0756,1.0,0.0,0.4951,0.0573,0.4945,0.067,0.0,0.0,73.0,0.0011,550.0,0.1261,0.0163,1.0,0.0,0.1436,0.0329,0.0154,0.4773,0.0045,0.0389,0.1327,0.0927,0.6986,0.4964,0.0675,0.2204,0.0217,0.0217,0.0163,1.6835,0.309
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,Ground Truth,0.1,3.8,1.0,0,4,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.1,4.47,0.57,0,4,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,2.9,0.4,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.08,3.51,0.32,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,2.91,0.41,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.1,3.6,0.6,0,4,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.05,4.11,0.61,8,12,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,-0.07,4.62,0.51,9,13,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.11,4.16,0.78,2,6,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.11,3.13,0.4,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.06,3.99,0.55,15,19,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,2.9,0.39,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,2.97,0.45,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.11,4.23,0.77,3,7,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,2.91,0.4,2,2,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim84-clusters4-instances2500-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin1.5-radius4.5-imbalance1-dist_[_normal_]-rep50.csv,MiniBatchKMeans,-0.07,4.11,0.42,15,19,4,0.0154,0.0029,3.6804,0.1844,0.034,712.5804,154.7309,0.0891,0.07,0.0012,0.0013,0.0139,0.0218,29.4118,0.1247,0.0507,1.8273,0.9171,0.0925,0.0491,1.0,0.0,0.5059,0.0444,0.5068,0.0482,0.0,0.0,85.0,0.0,2500.0,0.0776,0.0104,1.0,0.0,0.114,0.0305,-0.0642,0.3401,0.0029,0.0271,0.034,0.0264,0.7765,0.5069,0.0471,0.1431,0.0138,0.0139,0.0139,1.4315,0.3229
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,Ground Truth,0.11,2.47,1.0,0,5,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,3.66,0.73,0,5,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.12,3.34,0.88,2,7,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.17,2.63,0.23,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.17,2.63,0.23,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.08,2.16,0.22,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.04,4.1,0.55,2,7,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.09,3.83,0.57,10,15,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.17,2.63,0.23,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.13,3.64,0.77,2,7,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.09,2.22,0.21,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.08,2.17,0.22,3,2,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
dim53-clusters5-instances3000-overlap1e-06-1e-05-aspectref3.0-aspectmaxmin7.5-radius4.0-imbalance2-dist_[_normal_]-rep50.csv,MiniBatchKMeans,0.02,3.77,0.53,15,20,5,0.0135,0.0031,3.7792,0.2066,0.018,900.7774,149.2981,0.1073,0.084,0.0017,0.0018,0.0163,0.0234,55.5556,0.1464,0.0879,1.1086,0.7472,0.1028,0.0418,1.0,0.0,0.5159,0.0525,0.5134,0.0557,0.0,0.0,54.0,0.0,3000.0,0.0723,0.0111,1.0,0.0,0.1234,0.0328,-0.0435,0.357,0.0037,0.0272,0.018,0.015,0.8333,0.5157,0.0564,0.1341,0.0144,0.0163,0.0146,1.2528,0.2278
